game_id,game_type,player_id,player_name,player_role,number_of_votes,target_votes,times_spoken,average_utterance_length,accusation_influence,accusation_influence_on_votes,num_accusations,times_accused
game_play_20240630_163805,1w-claude-sonn-30,0,Semira,Villager,4,1,11,168.9090909090909,0.1083241588144696,0.3636363636363636,10,10
game_play_20240630_163805,1w-claude-sonn-30,1,Stefan,Werewolf,0,4,4,290.75,0.2202569169960474,2.0,4,5
game_play_20240630_163805,1w-claude-sonn-30,2,Cristina,Mason,1,4,5,273.6,0.2021611721611721,2.4,5,4
game_play_20240630_163805,1w-claude-sonn-30,3,Michael,Villager,0,4,3,184.66666666666663,0.1437037037037037,1.3333333333333333,2,2
game_play_20240630_163805,1w-claude-sonn-30,4,Andrei,Seer,0,4,7,276.42857142857144,0.1968588950731807,2.2857142857142856,6,6
game_play_20240630_164032,1w-claude-sonn-30,0,Selene,Villager,0,2,6,196.0,0.1535289344575024,1.1666666666666667,5,5
game_play_20240630_164032,1w-claude-sonn-30,1,Emil,Villager,2,2,9,228.0,0.1049663299663299,0.5555555555555556,9,8
game_play_20240630_164032,1w-claude-sonn-30,2,Kraven,Werewolf,1,2,4,337.5,0.0704365079365079,1.5,4,5
game_play_20240630_164032,1w-claude-sonn-30,3,Radu,Mason,2,1,5,257.4,0.1367628472891631,1.0,5,5
game_play_20240630_164032,1w-claude-sonn-30,4,Cristina,Seer,0,2,6,216.8333333333333,0.2075306637806638,1.3333333333333333,5,5
game_play_20240630_164309,1w-claude-sonn-30,0,Alexia,Werewolf,3,2,7,456.7142857142857,0.0844904517238857,1.1428571428571428,7,13
game_play_20240630_164309,1w-claude-sonn-30,1,Larisa,Mason,2,3,10,215.4,0.2673260073260073,1.5,10,8
game_play_20240630_164309,1w-claude-sonn-30,2,Vladimir,Minion,0,2,6,461.0,0.2047430830039525,2.5,6,4
game_play_20240630_164309,1w-claude-sonn-30,3,Dragos,Villager,0,3,3,244.66666666666663,0.2936972059779077,2.0,3,2
game_play_20240630_164309,1w-claude-sonn-30,4,Lucian,Villager,0,3,4,348.5,0.3877363445378151,2.75,4,3
game_play_20240630_164723,1w-claude-sonn-30,0,Lucian,Werewolf,1,1,5,324.6,0.2308130464878416,1.6,5,4
game_play_20240630_164723,1w-claude-sonn-30,1,Dracula,Seer,3,1,6,243.66666666666663,0.1372571872571872,0.6666666666666666,6,8
game_play_20240630_164723,1w-claude-sonn-30,2,Kraven,Mason,0,3,6,255.3333333333333,0.16923721340388,2.0,6,6
game_play_20240630_164723,1w-claude-sonn-30,3,Emil,Villager,1,3,8,232.5,0.0883670073887465,0.875,8,9
game_play_20240630_164723,1w-claude-sonn-30,4,Viktor,Villager,0,3,5,178.2,0.1886904761904762,1.2,5,3
game_play_20240630_165035,1w-claude-sonn-30,0,Ileana,Villager,0,2,3,162.0,0.1484126984126984,0.6666666666666666,2,1
game_play_20240630_165035,1w-claude-sonn-30,1,Marius,Minion,0,3,4,215.0,0.2969988344988344,2.75,4,4
game_play_20240630_165035,1w-claude-sonn-30,2,Kraven,Mason,2,3,10,223.5,0.1851085575930777,1.5,10,10
game_play_20240630_165035,1w-claude-sonn-30,3,Radu,Werewolf,0,3,4,408.25,0.1585185185185185,1.75,4,5
game_play_20240630_165035,1w-claude-sonn-30,4,Lucian,Villager,3,2,9,211.44444444444449,0.1949167281438645,1.3333333333333333,9,9
game_play_20240630_165323,1w-claude-sonn-30,0,Alexandra,Seer,0,5,4,205.25,0.2707869855394883,3.75,4,8
game_play_20240630_165323,1w-claude-sonn-30,1,Dracula,Minion,5,5,10,370.6,0.1393012370040233,0.0,10,14
game_play_20240630_165323,1w-claude-sonn-30,2,Kraven,Werewolf,0,5,3,403.3333333333333,0.0611111111111111,1.6666666666666667,3,2
game_play_20240630_165323,1w-claude-sonn-30,3,Selene,Villager,0,5,5,269.6,0.2379037267080745,4.0,5,3
game_play_20240630_165323,1w-claude-sonn-30,4,Stefan,Mason,0,5,8,260.0,0.289022089022089,3.75,8,3
game_play_20240630_165615,1w-claude-sonn-30,0,Ileana,Villager,0,1,6,188.66666666666663,0.1430856330049878,0.8333333333333334,5,4
game_play_20240630_165615,1w-claude-sonn-30,1,Vladimir,Mason,1,3,6,207.0,0.104265873015873,1.5,5,4
game_play_20240630_165615,1w-claude-sonn-30,2,Mircea,Werewolf,3,1,6,409.3333333333333,0.1125314228255404,0.3333333333333333,5,9
game_play_20240630_165615,1w-claude-sonn-30,3,Cristina,Mason,1,3,7,240.8571428571429,0.1792680458911253,2.142857142857143,7,6
game_play_20240630_165615,1w-claude-sonn-30,4,Dragos,Villager,0,3,5,192.2,0.1044232804232804,1.2,5,4
game_play_20240630_165925,1w-claude-sonn-30,0,Semira,Werewolf,1,4,6,376.1666666666667,0.1248647186147186,0.6666666666666666,5,7
game_play_20240630_165925,1w-claude-sonn-30,1,Kraven,Seer,0,4,6,274.1666666666667,0.1324633699633699,1.6666666666666667,6,6
game_play_20240630_165925,1w-claude-sonn-30,2,Emil,Mason,4,1,5,192.2,0.1883024043533788,0.4,5,4
game_play_20240630_165925,1w-claude-sonn-30,3,Selene,Villager,0,4,8,202.375,0.1039751528141621,0.75,8,7
game_play_20240630_165925,1w-claude-sonn-30,4,Mircea,Villager,0,4,5,239.4,0.1602380952380952,0.2,5,5
game_play_20240630_170246,1w-claude-sonn-30,0,Cristina,Werewolf,4,1,8,401.875,0.1606546727349683,0.625,8,11
game_play_20240630_170246,1w-claude-sonn-30,1,Dragos,Villager,1,4,9,235.3333333333333,0.1555572513905847,2.6666666666666665,9,8
game_play_20240630_170246,1w-claude-sonn-30,2,Alexia,Villager,0,4,6,200.8333333333333,0.2310823754789271,1.1666666666666667,6,6
game_play_20240630_170246,1w-claude-sonn-30,3,Marius,Mason,0,4,4,220.25,0.227994227994228,2.0,4,3
game_play_20240630_170246,1w-claude-sonn-30,4,Andrei,Mason,0,4,3,224.3333333333333,0.2300893550893551,2.6666666666666665,3,2
game_play_20240630_170700,1w-claude-sonn-30,0,Kraven,Werewolf,3,2,6,543.8333333333334,0.1588816633866689,1.6666666666666667,6,13
game_play_20240630_170700,1w-claude-sonn-30,1,Alexia,Minion,0,2,5,431.4,0.23635947576451,2.2,5,3
game_play_20240630_170700,1w-claude-sonn-30,2,Vladimir,Mason,0,3,6,344.8333333333333,0.2185097001763668,2.333333333333333,6,3
game_play_20240630_170700,1w-claude-sonn-30,3,Dracula,Villager,2,3,9,230.3333333333333,0.1685405643738977,1.3333333333333333,9,9
game_play_20240630_170700,1w-claude-sonn-30,4,Michael,Villager,0,3,4,338.0,0.285659193747429,2.5,4,2
game_play_20240630_171057,1w-claude-sonn-30,0,Viktor,Villager,0,4,7,215.7142857142857,0.1148681269952189,1.2857142857142858,6,4
game_play_20240630_171057,1w-claude-sonn-30,1,Vladimir,Mason,0,4,3,151.33333333333334,0.1071428571428571,1.3333333333333333,2,4
game_play_20240630_171057,1w-claude-sonn-30,2,Andrei,Werewolf,4,1,10,501.3,0.1127905981649698,0.3,10,10
game_play_20240630_171057,1w-claude-sonn-30,3,Stefan,Villager,0,4,5,282.0,0.2071445221445221,3.2,5,6
game_play_20240630_171057,1w-claude-sonn-30,4,Ileana,Seer,1,4,5,302.6,0.1781746031746031,2.4,5,4
game_play_20240630_171531,1w-claude-sonn-30,0,Larisa,Mason,0,3,3,116.0,0.2257652535739299,2.0,3,3
game_play_20240630_171531,1w-claude-sonn-30,1,Lucian,Villager,0,3,10,224.0,0.219228374936411,2.4,10,8
game_play_20240630_171531,1w-claude-sonn-30,2,Mircea,Minion,2,2,5,516.6,0.1655555555555555,0.6,5,5
game_play_20240630_171531,1w-claude-sonn-30,3,Cristina,Werewolf,3,2,9,421.0,0.1352477152477152,0.2222222222222222,9,10
game_play_20240630_171531,1w-claude-sonn-30,4,Emil,Mason,0,3,3,194.0,0.2246642246642246,1.6666666666666667,3,4
game_play_20240630_171959,1w-claude-sonn-30,0,Andrei,Werewolf,4,1,9,437.1111111111111,0.192486791766532,0.3333333333333333,9,8
game_play_20240630_171959,1w-claude-sonn-30,1,Mircea,Villager,0,4,7,216.42857142857144,0.2218367346938775,1.1428571428571428,7,7
game_play_20240630_171959,1w-claude-sonn-30,2,Marius,Mason,0,4,0,0.0,0.0,0.0,0,0
game_play_20240630_171959,1w-claude-sonn-30,3,Semira,Villager,1,4,5,146.0,0.2655022170811644,1.6,5,5
game_play_20240630_171959,1w-claude-sonn-30,4,Ileana,Seer,0,4,9,244.77777777777777,0.1446408529741863,2.0,9,10
game_play_20240630_172427,1w-claude-sonn-30,0,Radu,Minion,4,4,9,435.6666666666667,0.1946629859673338,0.4444444444444444,8,11
game_play_20240630_172427,1w-claude-sonn-30,1,Michael,Mason,0,1,9,354.1111111111111,0.2479249762583096,2.333333333333333,9,3
game_play_20240630_172427,1w-claude-sonn-30,2,Kraven,Werewolf,1,4,6,432.5,0.1470862842989279,2.0,6,10
game_play_20240630_172427,1w-claude-sonn-30,3,Larisa,Villager,0,4,2,182.5,0.2088235294117646,2.0,2,2
game_play_20240630_172427,1w-claude-sonn-30,4,Emil,Villager,0,4,4,365.25,0.2790168165168165,3.25,4,3
game_play_20240630_172804,1w-claude-sonn-30,0,Ileana,Mason,0,4,5,158.6,0.1471428571428571,2.6,4,4
game_play_20240630_172804,1w-claude-sonn-30,1,Alexia,Werewolf,0,4,2,303.0,0.1791666666666666,4.0,2,6
game_play_20240630_172804,1w-claude-sonn-30,2,Dracula,Villager,4,1,11,214.54545454545453,0.1579084074988754,0.3636363636363636,11,8
game_play_20240630_172804,1w-claude-sonn-30,3,Larisa,Minion,1,4,7,366.0,0.1387590933809421,0.5714285714285714,7,5
game_play_20240630_172804,1w-claude-sonn-30,4,Mircea,Mason,0,4,5,323.4,0.1325,1.6,5,6
game_play_20240630_173024,1w-claude-sonn-30,0,Semira,Mason,1,3,8,243.0,0.0661373348873348,0.375,7,9
game_play_20240630_173024,1w-claude-sonn-30,1,Alexandra,Werewolf,1,3,6,351.1666666666667,0.2822434875066453,2.6666666666666665,6,4
game_play_20240630_173024,1w-claude-sonn-30,2,Viktor,Villager,3,1,9,246.5555555555556,0.1103893664745591,0.7777777777777778,9,8
game_play_20240630_173024,1w-claude-sonn-30,3,Cristina,Villager,0,3,5,232.2,0.2288807488807488,1.8,5,5
game_play_20240630_173024,1w-claude-sonn-30,4,Michael,Seer,0,1,2,232.5,0.3121739130434783,1.0,2,3
game_play_20240630_173336,1w-claude-sonn-30,0,Selene,Mason,3,2,11,302.90909090909093,0.1908209255716587,0.9090909090909092,11,8
game_play_20240630_173336,1w-claude-sonn-30,1,Andrei,Villager,0,3,5,305.8,0.1293333333333333,1.0,5,3
game_play_20240630_173336,1w-claude-sonn-30,2,Ileana,Werewolf,2,3,6,390.1666666666667,0.2227127447715683,2.0,6,7
game_play_20240630_173336,1w-claude-sonn-30,3,Cristina,Villager,0,3,4,290.75,0.1235507246376811,0.0,4,2
game_play_20240630_173336,1w-claude-sonn-30,4,Semira,Minion,0,2,4,330.0,0.1749164578111946,2.75,4,10
game_play_20240630_173714,1w-claude-sonn-30,0,Mircea,Villager,0,4,6,283.0,0.1638012525109299,2.1666666666666665,5,3
game_play_20240630_173714,1w-claude-sonn-30,1,Selene,Mason,0,4,4,271.5,0.1908526256352343,2.25,3,6
game_play_20240630_173714,1w-claude-sonn-30,2,Alexandra,Villager,0,4,7,251.7142857142857,0.1902673229001219,2.4285714285714284,7,4
game_play_20240630_173714,1w-claude-sonn-30,3,Radu,Werewolf,4,1,9,496.55555555555554,0.0919640852974186,0.2222222222222222,9,10
game_play_20240630_173714,1w-claude-sonn-30,4,Andrei,Seer,1,4,4,202.0,0.1430860805860805,1.0,4,5
game_play_20240630_174159,1w-claude-sonn-30,0,Larisa,Seer,4,1,12,300.6666666666667,0.122591442374051,0.4166666666666667,11,10
game_play_20240630_174159,1w-claude-sonn-30,1,Ileana,Mason,0,4,4,287.5,0.1890151515151515,1.5,4,4
game_play_20240630_174159,1w-claude-sonn-30,2,Alexia,Mason,0,4,4,231.75,0.0972906403940886,2.0,4,3
game_play_20240630_174159,1w-claude-sonn-30,3,Selene,Werewolf,1,4,4,468.0,0.1665064102564102,2.0,4,8
game_play_20240630_174159,1w-claude-sonn-30,4,Kraven,Villager,0,4,6,268.3333333333333,0.2815268666661856,3.5,6,4
game_play_20240630_174515,1w-claude-sonn-30,0,Marius,Minion,3,2,10,371.6,0.098607414617851,0.4,10,10
game_play_20240630_174515,1w-claude-sonn-30,1,Mircea,Werewolf,0,2,6,458.1666666666667,0.1944892826471773,1.0,6,7
game_play_20240630_174515,1w-claude-sonn-30,2,Radu,Seer,0,3,6,163.83333333333334,0.1476657967312639,1.0,6,6
game_play_20240630_174515,1w-claude-sonn-30,3,Larisa,Villager,0,3,5,227.2,0.1969230769230769,2.2,5,4
game_play_20240630_174515,1w-claude-sonn-30,4,Emil,Villager,2,3,3,285.6666666666667,0.374074074074074,3.0,3,3
game_play_20240630_174903,1w-claude-sonn-30,0,Ileana,Villager,4,1,13,180.92307692307693,0.2379880710979593,0.7692307692307693,13,11
game_play_20240630_174903,1w-claude-sonn-30,1,Michael,Minion,0,4,3,385.6666666666667,0.25,1.6666666666666667,3,3
game_play_20240630_174903,1w-claude-sonn-30,2,Alexandra,Mason,0,4,3,201.66666666666663,0.2521398124467178,1.6666666666666667,3,4
game_play_20240630_174903,1w-claude-sonn-30,3,Lucian,Villager,1,4,11,156.0,0.2858682983682983,3.272727272727273,11,12
game_play_20240630_174903,1w-claude-sonn-30,4,Viktor,Werewolf,0,4,0,0.0,0.0,0.0,0,0
game_play_20240630_175044,1w-claude-sonn-30,0,Emil,Seer,3,2,5,184.4,0.0733893557422969,0.4,4,14
game_play_20240630_175044,1w-claude-sonn-30,1,Dragos,Werewolf,2,3,4,372.0,0.275,1.5,4,1
game_play_20240630_175044,1w-claude-sonn-30,2,Michael,Mason,0,2,6,216.5,0.2418144558495435,1.5,6,5
game_play_20240630_175044,1w-claude-sonn-30,3,Alexandra,Minion,0,3,6,571.3333333333334,0.3855806834067704,2.5,6,3
game_play_20240630_175044,1w-claude-sonn-30,4,Larisa,Villager,0,3,9,307.8888888888889,0.175,1.3333333333333333,9,6
game_play_20240630_175331,1w-claude-sonn-30,0,Ileana,Werewolf,1,4,4,406.5,0.2405511174031752,2.0,4,7
game_play_20240630_175331,1w-claude-sonn-30,1,Dracula,Seer,4,1,13,278.46153846153845,0.1375383716630856,0.3076923076923077,13,11
game_play_20240630_175331,1w-claude-sonn-30,2,Marius,Villager,0,4,8,267.125,0.2123539654789654,2.75,8,7
game_play_20240630_175331,1w-claude-sonn-30,3,Radu,Villager,0,4,5,251.8,0.2487933634992458,3.4,5,5
game_play_20240630_175331,1w-claude-sonn-30,4,Michael,Minion,0,4,0,0.0,0.0,0.0,0,0
game_play_20240630_175629,1w-claude-sonn-30,0,Cristina,Mason,0,4,4,269.75,0.208204334365325,2.25,3,1
game_play_20240630_175629,1w-claude-sonn-30,1,Emil,Werewolf,4,1,9,377.0,0.131366164699498,0.3333333333333333,9,13
game_play_20240630_175629,1w-claude-sonn-30,2,Dragos,Mason,0,4,3,307.6666666666667,0.3980320445837687,4.0,3,6
game_play_20240630_175629,1w-claude-sonn-30,3,Selene,Villager,1,4,7,270.42857142857144,0.2378191856452726,2.2857142857142856,7,5
game_play_20240630_175629,1w-claude-sonn-30,4,Radu,Minion,0,4,7,437.57142857142856,0.1978293135435992,2.4285714285714284,7,4
game_play_20240630_180114,1w-claude-sonn-30,0,Michael,Minion,2,3,5,378.0,0.1437476501992631,0.6,4,5
game_play_20240630_180114,1w-claude-sonn-30,1,Selene,Seer,3,2,8,311.875,0.1238434767846532,0.25,7,10
game_play_20240630_180114,1w-claude-sonn-30,2,Mircea,Mason,0,2,5,367.0,0.2065146207180453,1.4,5,3
game_play_20240630_180114,1w-claude-sonn-30,3,Semira,Villager,0,3,3,413.3333333333333,0.2127594627594627,2.0,3,2
game_play_20240630_180114,1w-claude-sonn-30,4,Cristina,Werewolf,0,3,9,465.77777777777777,0.2560846560846561,2.4444444444444446,9,8
game_play_20240630_180556,1w-claude-sonn-30,0,Viktor,Villager,0,4,4,248.5,0.1443858560794044,1.0,3,2
game_play_20240630_180556,1w-claude-sonn-30,1,Vladimir,Villager,4,1,11,255.0909090909091,0.1480318255719325,0.9090909090909092,10,8
game_play_20240630_180556,1w-claude-sonn-30,2,Larisa,Minion,1,4,10,418.6,0.1673276754479902,1.6,9,7
game_play_20240630_180556,1w-claude-sonn-30,3,Stefan,Mason,0,4,1,412.0,0.2142857142857142,1.0,1,7
game_play_20240630_180556,1w-claude-sonn-30,4,Emil,Werewolf,0,4,4,510.75,0.1575031328320801,2.0,3,2
game_play_20240630_180917,1w-claude-sonn-30,0,Dracula,Seer,3,2,8,176.75,0.2074202145893322,0.75,7,8
game_play_20240630_180917,1w-claude-sonn-30,1,Ileana,Werewolf,2,3,9,436.55555555555554,0.2092933301266634,1.3333333333333333,9,8
game_play_20240630_180917,1w-claude-sonn-30,2,Larisa,Villager,0,3,0,0.0,0.0,0.0,0,0
game_play_20240630_180917,1w-claude-sonn-30,3,Michael,Villager,0,2,8,210.125,0.1561409810445654,1.625,8,7
game_play_20240630_180917,1w-claude-sonn-30,4,Stefan,Mason,0,3,5,272.2,0.0903381642512077,1.8,5,6
game_play_20240630_181345,1w-claude-sonn-30,0,Vladimir,Minion,1,4,4,485.0,0.1735047488662616,2.0,4,7
game_play_20240630_181345,1w-claude-sonn-30,1,Alexandra,Villager,0,4,4,260.75,0.1267045454545454,1.25,4,3
game_play_20240630_181345,1w-claude-sonn-30,2,Andrei,Werewolf,0,4,7,487.7142857142857,0.1565682413316203,0.8571428571428571,7,5
game_play_20240630_181345,1w-claude-sonn-30,3,Semira,Seer,4,1,7,250.42857142857144,0.1552446231017659,0.4285714285714285,7,9
game_play_20240630_181345,1w-claude-sonn-30,4,Dragos,Mason,0,4,8,354.25,0.1378649068322981,2.625,8,6
game_play_20240630_181745,1w-claude-sonn-30,0,Viktor,Seer,0,4,3,172.33333333333334,0.122909550917141,0.3333333333333333,2,9
game_play_20240630_181745,1w-claude-sonn-30,1,Andrei,Villager,1,4,7,272.85714285714283,0.1612863327149041,1.1428571428571428,7,5
game_play_20240630_181745,1w-claude-sonn-30,2,Alexandra,Mason,0,4,8,211.375,0.1303153368370759,1.25,8,5
game_play_20240630_181745,1w-claude-sonn-30,3,Kraven,Minion,0,4,6,409.8333333333333,0.121031746031746,0.0,6,5
game_play_20240630_181745,1w-claude-sonn-30,4,Ileana,Werewolf,4,1,6,468.1666666666667,0.1225995901434497,0.3333333333333333,5,4
game_play_20240630_182139,1w-claude-sonn-30,0,Cristina,Villager,4,1,12,198.0833333333333,0.1861489617831373,0.6666666666666666,11,11
game_play_20240630_182139,1w-claude-sonn-30,1,Larisa,Seer,0,4,5,222.2,0.1766666666666666,1.6,3,5
game_play_20240630_182139,1w-claude-sonn-30,2,Alexandra,Minion,0,4,2,201.5,0.20242656449553,2.0,1,1
game_play_20240630_182139,1w-claude-sonn-30,3,Viktor,Werewolf,1,4,10,397.4,0.2878849206349206,3.2,10,8
game_play_20240630_182139,1w-claude-sonn-30,4,Ileana,Villager,0,4,1,286.0,0.1304347826086956,0.0,1,1
game_play_20240630_182554,1w-claude-sonn-30,0,Ileana,Mason,0,2,3,119.66666666666669,0.1417761847869374,0.6666666666666666,3,5
game_play_20240630_182554,1w-claude-sonn-30,1,Lucian,Werewolf,2,3,6,303.1666666666667,0.2248684322213734,1.5,6,5
game_play_20240630_182554,1w-claude-sonn-30,2,Marius,Villager,0,3,9,178.44444444444446,0.258673425340092,2.4444444444444446,9,9
game_play_20240630_182554,1w-claude-sonn-30,3,Mircea,Villager,3,2,11,180.72727272727272,0.1594548872180451,0.3636363636363636,11,10
game_play_20240630_182554,1w-claude-sonn-30,4,Vladimir,Mason,0,3,1,208.0,0.375,3.0,1,1
game_play_20240630_182900,1w-claude-sonn-30,0,Larisa,Werewolf,3,2,8,398.0,0.1038769659459314,0.25,7,10
game_play_20240630_182900,1w-claude-sonn-30,1,Andrei,Villager,0,3,6,215.3333333333333,0.1845238095238095,1.8333333333333333,6,3
game_play_20240630_182900,1w-claude-sonn-30,2,Emil,Minion,0,3,5,353.4,0.150989010989011,1.8,5,5
game_play_20240630_182900,1w-claude-sonn-30,3,Vladimir,Mason,2,3,5,242.0,0.1884296838352566,0.6,5,5
game_play_20240630_182900,1w-claude-sonn-30,4,Selene,Villager,0,2,6,346.6666666666667,0.1258813549574419,2.5,6,6
game_play_20240630_183305,1w-claude-sonn-30,0,Lucian,Minion,0,4,5,329.0,0.280649472544357,2.4,4,3
game_play_20240630_183305,1w-claude-sonn-30,1,Alexandra,Villager,0,4,1,100.0,0.0666666666666666,0.0,0,0
game_play_20240630_183305,1w-claude-sonn-30,2,Semira,Mason,1,4,9,262.77777777777777,0.2093473613757589,2.6666666666666665,8,7
game_play_20240630_183305,1w-claude-sonn-30,3,Ileana,Villager,4,1,13,179.69230769230768,0.1379426129426129,0.5384615384615384,12,11
game_play_20240630_183305,1w-claude-sonn-30,4,Radu,Werewolf,0,4,2,339.0,0.3228571428571428,4.0,2,5
game_play_20240630_183520,1w-claude-sonn-30,0,Kraven,Villager,0,4,6,250.66666666666663,0.2368530971709158,2.6666666666666665,6,5
game_play_20240630_183520,1w-claude-sonn-30,1,Vladimir,Werewolf,4,1,10,397.1,0.2059413364413364,0.6,10,10
game_play_20240630_183520,1w-claude-sonn-30,2,Michael,Villager,1,4,9,267.0,0.1315035273368606,2.2222222222222223,9,8
game_play_20240630_183520,1w-claude-sonn-30,3,Lucian,Mason,0,4,3,214.3333333333333,0.1846153846153846,0.3333333333333333,3,5
game_play_20240630_183520,1w-claude-sonn-30,4,Radu,Mason,0,4,2,187.5,0.3045977011494253,2.5,2,2
game_play_20240630_183958,1w-claude-sonn-30,0,Larisa,Villager,0,4,6,216.66666666666663,0.244651001317335,3.333333333333333,5,3
game_play_20240630_183958,1w-claude-sonn-30,1,Dracula,Minion,4,1,10,449.8,0.2277930402930403,0.7,9,13
game_play_20240630_183958,1w-claude-sonn-30,2,Semira,Werewolf,0,4,4,401.75,0.2775935750073681,2.25,4,1
game_play_20240630_183958,1w-claude-sonn-30,3,Alexia,Villager,0,4,4,244.25,0.3415854978354978,3.25,4,2
game_play_20240630_183958,1w-claude-sonn-30,4,Mircea,Mason,1,4,6,197.66666666666663,0.1387654320987654,2.0,6,9
game_play_20240630_184305,1w-claude-sonn-30,0,Viktor,Mason,3,2,12,248.5,0.1337523662120436,0.8333333333333334,10,12
game_play_20240630_184305,1w-claude-sonn-30,1,Selene,Werewolf,0,2,3,402.0,0.0111111111111111,0.6666666666666666,2,5
game_play_20240630_184305,1w-claude-sonn-30,2,Emil,Villager,0,3,2,190.0,0.0689655172413793,0.0,2,1
game_play_20240630_184305,1w-claude-sonn-30,3,Dracula,Villager,0,3,4,196.25,0.1989734299516908,2.25,4,3
game_play_20240630_184305,1w-claude-sonn-30,4,Radu,Villager,2,3,9,172.0,0.3907007978834604,3.0,9,6
game_play_20240630_184546,1w-claude-sonn-30,0,Marius,Villager,0,4,6,242.5,0.1663387687581236,2.833333333333333,5,4
game_play_20240630_184546,1w-claude-sonn-30,1,Alexia,Villager,0,4,6,272.5,0.1707581863154618,1.1666666666666667,5,4
game_play_20240630_184546,1w-claude-sonn-30,2,Kraven,Mason,0,4,3,279.0,0.0888888888888888,0.3333333333333333,2,4
game_play_20240630_184546,1w-claude-sonn-30,3,Radu,Werewolf,4,1,11,541.0909090909091,0.1090679851549416,0.2727272727272727,11,7
game_play_20240630_184546,1w-claude-sonn-30,4,Alexandra,Seer,1,4,4,313.0,0.1681289081289081,2.0,4,8
game_play_20240630_185050,1w-claude-sonn-30,0,Cristina,Mason,0,5,6,225.16666666666663,0.0795999465704935,2.5,5,10
game_play_20240630_185050,1w-claude-sonn-30,1,Lucian,Mason,0,5,2,99.5,0.1909090909090909,2.5,2,1
game_play_20240630_185050,1w-claude-sonn-30,2,Stefan,Minion,5,5,7,441.1428571428572,0.2230123844409559,0.0,6,7
game_play_20240630_185050,1w-claude-sonn-30,3,Larisa,Villager,0,5,9,214.88888888888889,0.1580584763247302,1.1111111111111112,9,5
game_play_20240630_185050,1w-claude-sonn-30,4,Viktor,Werewolf,0,5,6,378.6666666666667,0.2033730158730159,0.8333333333333334,6,5
game_play_20240630_185406,1w-claude-sonn-30,0,Selene,Mason,0,4,6,222.16666666666663,0.1816632552974439,2.6666666666666665,5,4
game_play_20240630_185406,1w-claude-sonn-30,1,Semira,Seer,1,4,4,198.25,0.0777777777777777,1.0,3,7
game_play_20240630_185406,1w-claude-sonn-30,2,Dracula,Villager,0,4,5,298.0,0.1869348659003831,1.4,5,5
game_play_20240630_185406,1w-claude-sonn-30,3,Dragos,Villager,0,4,6,267.6666666666667,0.1232178315511649,1.8333333333333333,6,3
game_play_20240630_185406,1w-claude-sonn-30,4,Ileana,Werewolf,4,1,9,436.0,0.0939808485861117,0.1111111111111111,8,8
game_play_20240630_185837,1w-claude-sonn-30,0,Semira,Mason,0,4,4,218.5,0.2813599706744868,3.0,3,1
game_play_20240630_185837,1w-claude-sonn-30,1,Larisa,Mason,0,4,3,247.3333333333333,0.1111111111111111,1.3333333333333333,2,8
game_play_20240630_185837,1w-claude-sonn-30,2,Vladimir,Werewolf,1,4,5,420.8,0.264661558109834,4.0,5,8
game_play_20240630_185837,1w-claude-sonn-30,3,Dracula,Villager,4,1,12,333.3333333333333,0.1804074444360822,0.5833333333333334,12,10
game_play_20240630_185837,1w-claude-sonn-30,4,Radu,Minion,0,4,6,508.3333333333333,0.1947704871617915,0.8333333333333334,6,1
game_play_20240630_191131,1w-claude-sonn-30,0,Stefan,Villager,2,3,10,172.6,0.211024531024531,2.1,9,8
game_play_20240630_191131,1w-claude-sonn-30,1,Alexandra,Mason,0,3,2,146.5,0.0166666666666666,0.0,2,5
game_play_20240630_191131,1w-claude-sonn-30,2,Semira,Villager,3,2,12,225.75,0.1909756162975837,1.0,12,10
game_play_20240630_191131,1w-claude-sonn-30,3,Mircea,Mason,0,2,1,73.0,0.1111111111111111,0.0,1,2
game_play_20240630_191131,1w-claude-sonn-30,4,Larisa,Werewolf,0,3,5,416.2,0.1225641025641025,2.6,5,4
game_play_20240630_191444,1w-claude-sonn-30,0,Selene,Mason,0,4,5,214.2,0.1653167701863354,3.2,4,7
game_play_20240630_191444,1w-claude-sonn-30,1,Mircea,Minion,4,4,9,325.77777777777777,0.128906124739458,0.0,9,9
game_play_20240630_191444,1w-claude-sonn-30,2,Vladimir,Villager,0,4,7,233.28571428571428,0.1606670431214041,1.7142857142857142,7,6
game_play_20240630_191444,1w-claude-sonn-30,3,Kraven,Werewolf,0,1,5,396.4,0.1022751322751322,0.6,5,4
game_play_20240630_191444,1w-claude-sonn-30,4,Marius,Seer,1,4,4,197.0,0.1724328303275671,2.0,4,3
game_play_20240630_191749,1w-claude-sonn-30,0,Andrei,Villager,0,4,7,223.42857142857144,0.2580731096860129,2.857142857142857,5,6
game_play_20240630_191749,1w-claude-sonn-30,1,Emil,Mason,4,1,12,230.41666666666663,0.1318690748610657,0.4166666666666667,11,10
game_play_20240630_191749,1w-claude-sonn-30,2,Michael,Villager,0,4,3,169.0,0.1594827586206896,2.6666666666666665,2,1
game_play_20240630_191749,1w-claude-sonn-30,3,Dragos,Minion,0,4,3,324.0,0.1858465608465608,1.6666666666666667,2,1
game_play_20240630_191749,1w-claude-sonn-30,4,Ileana,Werewolf,1,4,5,373.6,0.1916931216931216,1.6,4,6
game_play_20240630_192032,1w-claude-sonn-30,0,Marius,Villager,2,2,12,217.0,0.1426104178880008,1.1666666666666667,12,11
